record_uid,record_id,source_split,parquet_file,shard_row_index,audio_path,audio_available,duration_seconds,source_label,speaker_id,recording_group_id,group_id,group_source,group_confidence,text_bahnar,text_vi,text_en,pair_key,split,label_type,processed_duration_seconds
700c2276be5256e9ec877d2e813db44727c4b472,ccxCDE6UvmQ_7,train,https://huggingface.co/datasets/cuong06/Bahnar_Vietnamese/resolve/refs%2Fconvert%2Fparquet/default/train/0030.parquet,2040,ccxCDE6UvmQ_7.flac,True,26.11000061035156,yt_55,yt_55,ccxcde6uvmq,recording:ccxcde6uvmq,record_id_prefix,medium,tơ zơ̆n phô đăm thi trân đăk đoa abung đăk đoa đăm tơ năm tơ rŏng đi kơ jơt tơ rêng uei ri lơm chơnây chơnôm ây rêm pơngay roi lơ truh tơ drŏng đơ̆ng yă thiêu thị năm minh pơngay pơgơ̆r khŭl pơm chăng măt rơ̆ng yă thiêu thị năm tơ chĕng mây pha tơ rô đe rêm pơngay lê gươ̆ ti athây pơma gơ păng pơm gơ yu thay yă lêng adrin pơnhân lăng la pơar aba vă păt lô nơ̆r pơkăp pơm chăng kênh te ŭnh năm,"Tại Tổ dân phố 5, thị trấn Đak Đoa, huyện Đak Đoa, 5 năm qua, có thể khẳng định rằng: nơi nào có bà con sinh sống thì ở đó đều là thành công chung. Và những người nhắc nhiều đến thành quả ấy chính là các chị em phụ nữ. Bà Thiệu Thị Nam là một trong những người đứng đầu Ban Công tác Mặt trận khu phố. Bà Thiệu Thị Nam luôn tâm niệm muốn vận động được mỗi người thì bản thân mình phải nói được và làm được. Vì vậy, bà luôn cố gắng tìm tòi, nghiên cứu tài liệu để nắm bắt được pháp luật, cách thức sản xuất kinh tế gia đình...","At Residential Group 5, Dak Doa town, Dak Doa district, for the past 5 years, it can be affirmed that: wherever fellow citizens live, that is a common success. And the people who mention that achievement a lot are the women. Ms. Thieu Thi Nam is one of the heads of the neighborhood Front Working Committee. Ms. Thieu Thi Nam always keeps in mind that to mobilize each person, she herself must be able to speak and do. Therefore, she always tries to find and study documents to grasp the law, ways of family economic production...",8b3d12ccb833f4df13deca7abf961bc2d9438f3d,train,pseudo_label,26.112
1639eb999cb6fbb95b04619b6165095b5e719131,CIqTcY-n4DU_2,train,https://huggingface.co/datasets/cuong06/Bahnar_Vietnamese/resolve/refs%2Fconvert%2Fparquet/default/train/0026.parquet,1503,CIqTcY-n4DU_2.flac,True,8.899999618530273,yt_51,yt_51,ciqtcy-n4du,recording:ciqtcy-n4du,record_id_prefix,medium,nhưng năm về trước nhà văn hóa là cũng là dộp nam văn hóa cùng hơ răm mì con play ơ đây any hộp com,"Những năm về trước nhà văn hoá cũng dột nát, mưa bà con đến không có chỗ sinh hoạt.","In previous years, the cultural house was also dilapidated, and when it rained, the people had no place to carry out activities.",8d41f0b2d7168f24e7bdb971e0e97ae449e54f8f,train,pseudo_label,8.896
dea3164e1732c473972cf145d9b2851e76bb14f1,CuP5xL_ggXQ_6,train,https://huggingface.co/datasets/cuong06/Bahnar_Vietnamese/resolve/refs%2Fconvert%2Fparquet/default/train/0036.parquet,1360,CuP5xL_ggXQ_6.flac,True,16.959999084472656,yt_53,yt_53,cup5xl_ggxq,recording:cup5xl_ggxq,record_id_prefix,medium,lum tơ̆m sơnăm ădrol ki lui đe kĕchĕt găt tơdrong pơm chăng nâu pơthi keh tih tin lui đe pơm pơgơ̆r đương khul pơm lưng găt tơdrong chinh trị đương gđi tơ yung bơching khul tơpôl lưng rơgoh brăn kơ tăng lui đe gơh gay lưm pơm chăng nay kơ nau lui đe tơlech atŏk tơ yung lưng găng jơhngơm đon,"Trong những năm thực hiện để khẳng định vai trò của phong trào thi đua này có tác động rất lớn, làm cho tổ chức Hội hoàn thành tốt nhiệm vụ chính trị của mình, và xây dựng tổ chức Hội trong sạch vững mạnh, để hoàn thành xuất sắc nhiệm vụ. Ngoài những mục tiêu đã đề ra, chúng tôi tiếp tục nâng cao chất lượng,","In the years of implementation to affirm the role of this emulation movement, it has had a very large impact, making the Association organization complete its political tasks well, and building a clean and strong Association organization to excellently complete tasks. Besides the set goals, we continue to improve quality,",d9eec73447d1f2bae0a2780bc08f33ce810eecd9,train,pseudo_label,16.96
9ab7ca75b3545c3211e596151c39709b85c31ad5,CVHIrWp7Eow_10,train,https://huggingface.co/datasets/cuong06/Bahnar_Vietnamese/resolve/refs%2Fconvert%2Fparquet/default/train/0026.parquet,1562,CVHIrWp7Eow_10.flac,True,27.780000686645508,yt_49,yt_49,cvhirwp7eow,recording:cvhirwp7eow,record_id_prefix,medium,khŭl may oh kơdjŏng kơ phŭ lôi tơlĕch ăn khŭl tơring may oh pơnhiên lăng păng pơjing play yăk hơlâu 'noh loi păn kơ nao păng tơlĕch măng tơrô̆ pơjing ŭnh hnam đăm ưh pêng rơgoh păng rim kơ nao nao bơ̆n rim tơring đơ̆ng tơlĕch pơm kiơ̆ đon băt hlôh đơ̆ng may oh gah pơm kiơ̆ rim trŏng klŏng chênh săch nơ̆r pơkăp đơ̆ng teh đăng lê̆ roi tŏk kơ jung păng kăng bô̆ hôi win may oh kơdjŏng rin pơm kiơ̆ rim tơdrong pơthi măng grah wơ̆n păng pơm chang,"Hội Phụ nữ thành phố đã triển khai cho hội cơ sở khảo sát và xây dựng làng phụ nữ kiểu mẫu trên các tiêu chí và cùng với triển khai cuộc vận động xây dựng gia đình 5 không 3 sạch với những tiêu chí mới đối với các địa bàn. Qua triển khai thực hiện, nhận thức của chị em về chấp hành các chủ trương đường lối của Đảng, chính sách pháp luật của Nhà nước ngày càng nâng lên; cán bộ hội viên phụ nữ tích cực tham gia các phong trào thi đua, cuộc vận động và nhiệm vụ của Hội.","The City Women's Union has deployed for grassroots unions to survey and build model women's villages based on criteria and together with deploying the campaign to build a 5-no 3-clean family with new criteria for localities. Through implementation, the awareness of sisters about complying with the guidelines and lines of the Party, policies and laws of the State is increasingly raised; women's union officials and members actively participate in emulation movements, campaigns and tasks of the Union.",4b2af7f705eb15c16c73d42833f4c648e77beccc,train,pseudo_label,27.776
a50c42466c1c2af0a1346881615707ace6db5313,d2-fNk95qbE_53,train,https://huggingface.co/datasets/cuong06/Bahnar_Vietnamese/resolve/refs%2Fconvert%2Fparquet/default/train/0018.parquet,1475,d2-fNk95qbE_53.flac,True,24.290000915527344,yt_55,yt_55,d2-fnk95qbe,recording:d2-fnk95qbe,record_id_prefix,medium,păng kơ chă thu trăch gió kơ chung đơ̆ng đăm trung chit klas rêng thị trường hợp tác sa vì viêr kinh tế uy nam cho chăng để thuốc hoát đơ̆ng chuyên au com vang từ gồm pơ chình kơ chă tâm mam trăm cho chăng để loi mình tuy păng long trước kiệm may hạnh lăng sa dano ani păng tich từ gồm vạn còn play pơm kiệm kị thuật chui doc pơm chăng,"Với giá thu mua nông sản cao hơn từ 5 - 10% thị trường, HTX đảm bảo thu nhập cho các nông hộ tham gia chuỗi liên kết. Nguồn vốn hỗ trợ chi phí xây dựng dự án chuỗi giá trị sản phẩm nông nghiệp hơn 1 tỷ đồng chính là đòn bẩy để chị Hạnh mở rộng mô hình luân canh các giống rau nhập khẩu mới, hỗ trợ để bà con tuân thủ quy trình kỹ thuật, áp dụng tiêu chuẩn an toàn trong canh tác.","With agricultural product purchase prices 5 - 10% higher than the market, the cooperative ensures income for households participating in the linkage chain. Capital supporting costs for building agricultural product value chain projects of more than 1 billion VND is the lever for Ms. Hanh to expand the model of rotating new imported vegetable varieties, supporting people to comply with technical processes, applying safety standards in cultivation.",9edcbbad473967c10545d6cc34ae9c4cc9ac484c,train,pseudo_label,24.288
dd31ba751d0d4fb5bda51bfde17906592886c4cc,dcYlHXaH9cg_7,train,https://huggingface.co/datasets/cuong06/Bahnar_Vietnamese/resolve/refs%2Fconvert%2Fparquet/default/train/0041.parquet,1487,dcYlHXaH9cg_7.flac,True,21.219999313354492,yt_51,yt_51,dcylhxah9cg,recording:dcylhxah9cg,record_id_prefix,medium,lơ̆m kơ blah pơnhiên lăng pơnăn sa bơngay pơhnăr nhôn uy trô uyh namay đing thi yŭng uy bơ̆t plêi đap sah kông lơ̆ng khơ̆ng apŭm kơ băng wă pơnhiên lăng tơdrong pay sơdrô ge kiak may yŭng pay sơdrô ge lêy buih keh kăl tih hloh păng buih yua kăn plêi pơm kơdi lui pơm jing tơdrong phara,"Đến gia đình chị Đinh Thị Dung, ở làng Đăk, xã Kông Long Khóng, huyện Kbang để tìm hiểu về bí quyết làm rượu cần truyền thống, chúng tôi được hướng dẫn để nấu được một ghè rượu cần ngon thì men rượu là quan trọng nhất, và men thủ công do bà con làm chính là bí quyết tạo nên sự khác biệt.","Coming to the family of Ms. Dinh Thi Dung, in Dak village, Kong Long Khong commune, Kbang district, to learn about the secret of making traditional can wine, we were guided that to cook a delicious jar of can wine, the yeast is the most important, and the handmade yeast made by the villagers is the secret that creates the difference.",079ba8ce9f7e0bf8f0002900c28a1017a1d52b3b,train,pseudo_label,21.216
9839685d96a14c549345e79f5a5f3ae9d68a3d4a,DNYHL3hXXAQ_16,train,https://huggingface.co/datasets/cuong06/Bahnar_Vietnamese/resolve/refs%2Fconvert%2Fparquet/default/train/0014.parquet,13,DNYHL3hXXAQ_16.flac,True,6.590000152587891,yt_55,yt_55,dnyhl3hxxaq,recording:dnyhl3hxxaq,record_id_prefix,medium,păchnhŏ ăl kơ jăp lơm kơ nau tơ yŭt tơ nuh păng atŏng păng đêp buh ntơ nuh bơ̆t ntrêng,Góp phần thực hiện mục tiêu giảm nghèo và nâng cao chất lượng cuộc sống của người dân trên địa bàn huyện.,Contributing to the implementation of the goal of poverty reduction and improving the quality of life of the people in the district.,049c2a4c4d6cd367a31ea3a2bfb07024e2318d2c,train,pseudo_label,6.592
8c97a4826d56fff83be372a081fb78de8af86802,dweznqnjUM0_7,train,https://huggingface.co/datasets/cuong06/Bahnar_Vietnamese/resolve/refs%2Fconvert%2Fparquet/default/train/0018.parquet,1717,dweznqnjUM0_7.flac,True,7.579999923706055,yt_24,yt_24,dweznqnjum0,recording:dweznqnjum0,record_id_prefix,medium,oh bôh tuh hơk yol kơ tih păng lui tơ pa oh kơ đây tơ lĕch lơ hơwel ăn kơ pơ tơ̆ng la kô atrin cha pơsrăm,"Khi em nhận được danh hiệu Cháu ngoan Bác Hồ, em cảm thấy đó là vinh dự cùng tự hào. Em sẽ đặt ra mục tiêu cho bản thân cố gắng học tập và có thể tiếp tục nhận được danh hiệu này nữa.","When I received the title of Uncle Ho's Good Grandchild, I felt it was an honor and pride. I will set a goal for myself to try to study and be able to continue to receive this title again.",ceeba7025ce2a044db01cbc4dacbaf9ae8510ca1,train,pseudo_label,7.584
722c7acd9b57d96c8b085ae16b98e1dd383c0ee4,DX2qxS2AYOg_28,train,https://huggingface.co/datasets/cuong06/Bahnar_Vietnamese/resolve/refs%2Fconvert%2Fparquet/default/train/0026.parquet,1967,DX2qxS2AYOg_28.flac,True,25.219999313354492,yt_55,yt_55,dx2qxs2ayog,recording:dx2qxs2ayog,record_id_prefix,medium,nhôn lêng lang pơchao khul jang yul tơ̆ trêng chă pơnhĕng lang tơtrong trây păng bơ̆t kơ chơ̆t ăn trêng tơtrong nhôn rơi yŏk trêm tơtrong băt tră-đa lên nhôn pơkơrơ ăn nhŏng o năm trơ lăng păng pơnhĕng lăng kơ wăr trêng đơ̆ng no kơ chơ̆t trêm trêng tơm trêm trêng bunh ko jăl long bri wă đây tơtrong wênh lăng rơng bri lơ̆ng hlo,"Chúng tôi bố trí lực lượng nắm địa bàn, tìm hiểu thông tin khi xác định có thông tin, chúng tôi sàng lọc những thông tin, khi có những thông tin xác đáng thì chúng tôi tổ chức cho anh em đi tuần tra, kiểm tra và khoanh vùng, từ đó xác định được những khu vực trọng điểm, những khu vực dễ xảy ra vi phạm để có phương án bảo vệ rừng được tốt hơn.","We arrange forces to grasp the area, find out information when determining there is information, we filter the information, when there is accurate information, we organize the brothers to go on patrol, check and zone, from there determine key areas, areas prone to violations to have better forest protection plans.",b046126cc567c90355dc8de6e4a6e8bac052ee54,train,pseudo_label,25.216
c5d06fb101c228460b3870638ecc27daa60f4d5a,eB1IiY6prpk_32,train,https://huggingface.co/datasets/cuong06/Bahnar_Vietnamese/resolve/refs%2Fconvert%2Fparquet/default/train/0018.parquet,1906,eB1IiY6prpk_32.flac,True,13.65999984741211,yt_55,yt_55,eb1iiy6prpk,recording:eb1iiy6prpk,record_id_prefix,medium,mă khan kră ưh kơ pă chăng prăn inh uy adrin lăng git păng khu lu hơmuh mŏng pơhrăm păng tôn păng đe ching chêng soang yoa yah wê wêr văn hoa nâu lê gô hươi hanh ló,"Rất nhiều thay đổi trong cách thức tổ chức, truyền dạy, truyền lửa đam mê âm nhạc, văn hóa truyền thống cho lớp trẻ tại các buôn làng tỉnh Gia Lai hiện nay. Thay vì trình diễn cồng chiêng trên sân khấu, mới đây Ngày hội văn hóa các dân tộc thiểu số tỉnh Gia Lai năm 2024 được tổ chức trong một không gian thiên nhiên, gần gũi... Và khi đến tham gia ngày hội, các đội cồng chiêng, múa xoang ở các buôn làng đã được thỏa sức trình diễn, sáng tạo, nối tiếp nhịp cồng chiêng truyền thống của dân tộc mình.","There are many changes in the way of organizing, teaching, and passing on the passion for music and traditional culture to the young generation in hamlets and villages in Gia Lai province today. Instead of performing gongs on stage, recently the 2024 Gia Lai province ethnic minority cultural festival was organized in a natural, close space... And when coming to participate in the festival, gong and xoang dance teams in hamlets and villages were free to perform, create, and continue the traditional gong rhythm of their nation.",41263261bd560dda3c9609f66600d5b7e6b77020,train,pseudo_label,13.664
1ae755949c4000076f6c6e557032b964df8ff174,eDq8aYzNkq8_5,train,https://huggingface.co/datasets/cuong06/Bahnar_Vietnamese/resolve/refs%2Fconvert%2Fparquet/default/train/0018.parquet,1938,eDq8aYzNkq8_5.flac,True,20.3799991607666,yt_55,yt_55,edq8ayznkq8,recording:edq8ayznkq8,record_id_prefix,medium,jơnôm jao kê kêt kăl bơ̆t nhôn mbu đê băt păng chư nâu băt luh gah tơdrong adricon kuông pơm kiơ̆ rơm pơm lê chơ̆t kê yah ưh pơtho păng lăp tum sơn hăm tương đê buh khŭl hơmuh hơmŏng đê băt đŏk pơm kiơ̆ pơm lê chơ̆t kê nhôn mêh phả đê pơtho lơp hơmuh wê lăng tơdrong adricon kuông ưh hiŏng-tŏng,"Chữ Nôm Dao rất quan trọng đối với chúng tôi, ai biết được chữ này sẽ hiểu được về cội nguồn dân tộc, thực hiện được các nghi lễ truyền thống. Nếu không dạy, chỉ vài năm nữa thôi lớp trẻ sẽ không còn ai biết đọc, thực hiện nghi lễ truyền thống. Chúng tôi muốn dạy cho lớp trẻ để giữ lại bản sắc dân tộc, không cho mai một.","Nom Dao script is very important to us; whoever knows this script will understand the roots of the nation and perform traditional rituals. If we do not teach, in just a few more years, the younger generation will no longer know how to read or perform traditional rituals. We want to teach the younger generation to preserve the national identity, not to let it fade away.",b573a8606ef58be79691aa574bed14ba63b87945,train,pseudo_label,20.384
bd32ebc4c80f476ae4a8489390c1555668c36e82,eF3KVZXCIrI_4,train,https://huggingface.co/datasets/cuong06/Bahnar_Vietnamese/resolve/refs%2Fconvert%2Fparquet/default/train/0018.parquet,1966,eF3KVZXCIrI_4.flac,True,8.800000190734863,yt_55,yt_55,ef3kvzxciri,recording:ef3kvzxciri,record_id_prefix,medium,được nó đi cơ cuh pơm chăng păng đêm pơm chăng hơi thời nó tơ go păng chơphinh kiện cơ kit găl lâm bình phai tơ trong pơm chăng,"Qua đó, các em được tham gia vào những hoạt động trải nghiệm thực tế, góp phần tạo nên một không gian sáng tạo và đầy cảm xúc cho mỗi tác phẩm.","Thereby, the children are able to participate in practical experiential activities, contributing to creating a creative and emotional space for each work.",0510814a76772ac8f61f7663d0db5ea819b00800,train,pseudo_label,8.8
9108e664c49b30cb20286a3bfec969b7a362882a,EPH_02_006,train,https://huggingface.co/datasets/cuong06/Bahnar_Vietnamese/resolve/refs%2Fconvert%2Fparquet/default/train/0000.parquet,1154,EPH_02_006.flac,True,10.59000015258789,KT_0,KT_0,eph_02,recording:eph_02,record_id_prefix,medium,"Păng bơ̆n kư̆m dang 'Bok Kei-Dei atŏk tơ plĕnh hơdai hăm Yêsu Krist boih. Păng dang bơ̆n oei hơdai hăm Sư tơ plĕnh, yua kơ bơ̆n pôm đon pơgơ̆p hơdai hăm Yêsu Krist.","Trong Chúa Cứu Thế, Đức Chúa Trời cất bổng chúng ta lên cao, cho chúng ta cùng ngồi với Chúa Cứu Thế trên ngai trời.","In Christ, God exalted us and seated us with Him in the heavenly places.",2f5673680ba3bfadefced5ad3abd7049e00ecf0b,train,pseudo_label,10.5949375
c319a75384e89d07348ef9fd69274cbfd1042c16,eSXdGqC9UOQ_5,train,https://huggingface.co/datasets/cuong06/Bahnar_Vietnamese/resolve/refs%2Fconvert%2Fparquet/default/train/0041.parquet,1995,eSXdGqC9UOQ_5.flac,True,26.530000686645508,yt_53,yt_53,esxdgqc9uoq,recording:esxdgqc9uoq,record_id_prefix,medium,rŏng vòng lê không hlơ đê buônh xoăng păng buônh pơkơ̆r nó không hlơ đê hơi đoài lơ gập bơng hai không hlơ đê meh vă xoăng ngôi xoăng rŏng vòng nâu không hlơ đê tôi buônh ăn kơ tơ drong tôi gŭm ăn kơ nạ chơt rim gơ̆ măng hơpong tơ vê tơ che băng băl tơ buôl con plê đơ̆ng rŏng nó không hlơ đê lăng gĭt gah con bơng hai tơ lê tôi buônh ăn băl păng lê̆ pơ sư hơi tơ lượng chơnơ rơi,"Rom vong rất dễ múa và dễ tổ chức. Điệu múa này được đông đảo bà con yêu thích, từ thành thị đến nông thôn. Bởi khi múa Rom vong người ta được thư giãn và giúp giải tỏa mọi mệt nhọc trong lao động. Đặc biệt, động tác tay cong búp lên, vuốt xuống thể hiện sự đoàn kết, thân thiện, yêu thương trong cộng đồng. Đồng thời là quan niệm về vòng đời của con người, là sự trao truyền, duy trì nòi giống để luôn được trường tồn trong cuộc sống.","Rom vong is very easy to dance and easy to organize. This dance is loved by many people, from urban to rural areas. Because when dancing Rom vong, people are relaxed and it helps to relieve all fatigue in labor. Especially, the hand movements of curving up and stroking down express solidarity, friendliness, and love in the community. At the same time, it is a concept about the human life cycle, which is the transmission and maintenance of the lineage to always be eternal in life.",dd6b67efb40d16b34899caa40875472fa2214b1c,train,pseudo_label,26.528
8cb15c8952f97ed1695fdfc0e994680e5de822a1,eVSGRfngPKU_0,train,https://huggingface.co/datasets/cuong06/Bahnar_Vietnamese/resolve/refs%2Fconvert%2Fparquet/default/train/0041.parquet,2012,eVSGRfngPKU_0.flac,True,5.5,yt_49,yt_49,evsgrfngpku,recording:evsgrfngpku,record_id_prefix,medium,kơ kuh kon play păng nay pôl krao apơi kon play păng nay pôl lăng nhôn troi tơ bôh nơ̆r bơnar lơm đoi truy hinh vietnam,Kính chào quý vị và các bạn! Mời quý vị và các bạn theo dõi Chương trình tiếng Ba Na của Đài Truyền hình Việt Nam.,Greetings to the ladies and gentlemen! We invite you to follow the Ba Na language program of Vietnam Television.,27e6082a6bfdef29ec3220e76304e8297328cd20,train,pseudo_label,5.504
6b1256c497f05034cd946bb80d0a8bad915c09c5,EWHlVngpUJE_7,train,https://huggingface.co/datasets/cuong06/Bahnar_Vietnamese/resolve/refs%2Fconvert%2Fparquet/default/train/0036.parquet,1967,EWHlVngpUJE_7.flac,True,9.149999618530272,yt_53,yt_53,ewhlvngpuje,recording:ewhlvngpuje,record_id_prefix,medium,nơi đây rơi dư pơ clas rêng bằng tăng động nó cũng lươi để tru đăng clas rêng y học cô truyền lươi để hăm miết mi lần atop tơ yung gần chưa ngâm bran,"Với phương pháp nhĩ châm, có trên 67% người cai thuốc lá đạt mức độ tốt và 5% đạt mức khá. Y học cổ truyền giúp cai thuốc lá nâng cao sức khỏe cơ thể.","With the ear acupuncture method, over 67% of people quitting smoking achieved a good level and 5% achieved a fairly good level. Traditional medicine helps quit smoking to improve body health.",b95c9a8899f2de78a3a2f68581163944ea240be6,train,pseudo_label,9.152
4943a37144c47cfc05355a61761b4197b96e8689,faO3KnI3Qxc_17,train,https://huggingface.co/datasets/cuong06/Bahnar_Vietnamese/resolve/refs%2Fconvert%2Fparquet/default/train/0019.parquet,320,faO3KnI3Qxc_17.flac,True,23.040000915527344,yt_55,yt_55,fao3kni3qxc,recording:fao3kni3qxc,record_id_prefix,medium,tơdrong pơm chăng nâu đe tơlech pơm kư̆ uih ban nhinh yơ̆n sah truh păng đêm unh hnam tơdro păng đe tơlech tơdrong pơm chăng ruih hloh đim păng unh hnam đe tơdrong pơm tơmham trăm pơjing đe kư̆ sơkơ̆t păng yŏk tơmham trăm đơ̆ng nhŏ đe mơ̆t pơm chăng nhôn đe tơtinh păng yô̆ yŏk jên păng đe kon plê pơdrêu jên păng tim tăng la anih mơ tro đe pơjing,"Giải pháp này được UBND xã triển khai đến từng hộ, vận động và đưa ra phương án để các hộ xây dựng nhà sớm nhất, bảo đảm tiến độ. Các hộ dân sẽ liên hệ với chủ bán vật liệu xây dựng, được cam kết cho lấy trước nguyên vật liệu, để kịp khởi công xây dựng. Sau khi khởi công, chúng tôi thanh toán và tạm ứng tiền giúp các hộ trả tiền cho chủ thầu xây dựng một cách thuận lợi.","This solution was implemented by the Commune People's Committee to each household, mobilizing and offering plans for households to build houses as soon as possible, ensuring progress. Households will contact construction material sellers, and are committed to being allowed to take materials first, to be in time to start construction. After starting construction, we pay and advance money to help households pay the construction contractor conveniently.",3b74297f574a52234df18a51c280df79f139f949,train,pseudo_label,23.04
01a87a3c3bc5b5696b9d76300586fe8a2ae23d7d,fSvC_VdYw5U_5,train,https://huggingface.co/datasets/cuong06/Bahnar_Vietnamese/resolve/refs%2Fconvert%2Fparquet/default/train/0019.parquet,267,fSvC_VdYw5U_5.flac,True,20.260000228881836,yt_49,yt_49,fsvc_vdyw5u,recording:fsvc_vdyw5u,record_id_prefix,medium,bŏk mung minh cựu chiến binh mạ khan sơ năm lŏ kră chương ngâm rơdu sơ mạ bŏk kia đin jăng sa yoa yŏk chơnây ư cư sĩ pơm kinh tế hơgây cựu chiến binh mung way liêng yak hơlâu lươm điêm thời tròn adin rơth bush wă thư gum hội viên adak kinh tế bọc amin răng hơta gơ hơgây và adim pơngay học phương pơm kiến,"Ông Mung là cựu chiến binh, dù tuổi cao sức yếu nhưng ông rất chăm chỉ làm ăn đạt hiệu quả. Không chỉ làm kinh tế giỏi, cựu chiến binh Mung còn luôn đi đầu trong các phong trào, tích cực chia sẻ kinh nghiệm để giúp hội viên phát triển kinh tế. Ông là tấm gương tiêu biểu để mọi người học tập, noi theo...","Mr. Mung is a veteran, although his age is high and his health is weak, he is very diligent in working effectively. Not only doing good economy, veteran Mung is also always at the forefront of movements, actively sharing experiences to help members develop the economy. He is a typical example for everyone to learn and follow...",6de0e3e946d74f8369cbbecc9695d206e6af623c,train,pseudo_label,20.256
d9bbb57225521add8b11501db7712aec62301c09,FXC2PF48aJ4_4,train,https://huggingface.co/datasets/cuong06/Bahnar_Vietnamese/resolve/refs%2Fconvert%2Fparquet/default/train/0027.parquet,454,FXC2PF48aJ4_4.flac,True,26.209999084472656,yt_45,yt_45,fxc2pf48aj4,recording:fxc2pf48aj4,record_id_prefix,medium,khul me ba rong kon 'lơ̆ng tuh chi bơtoi pha pơm 'lơ̆ng chơ trong săng cha chia pơga tuk lê̆ khuơ kơ toi sơ kia săng pa 'lơ̆ng pa tro tơ tơ̆ng yu sar par kơ đê hơyo lơ̆m đăm sơnam tơ̆ng yăk tơ ring hương hua tư đê pơ khul pêng rêng nu cha mŭt lơ̆m khul tôm tơ̆ng đơ̆ng ô me ba tuh săng cha phao kơ tơ tơ̆ng rong kon pơtho păng đê hơyo thoi yơ tơ đê kon plơ̆ hơ̆ng kon kôn kăn hăp tuh săng phao tơ chĕng hơ̆p li pơ tên păng adroi sơ,"Nhóm này là mô hình sinh hoạt giúp các bậc cha mẹ được tiếp cận kiến thức chăm sóc nuôi dạy, chăm sóc sức khỏe. Đồng thời loại bỏ các hủ tục, thực hiện ngăn ngừa các nguy cơ tai nạn thương tích cho trẻ em. Sau 5 năm triển khai thực hiện, tại huyện Hướng Hóa đã có 7 nhóm với gần 300 thành viên tham gia. Những người cha mẹ, nhất là đồng bào dân tộc thiểu số đã thay đổi được ý thức, thói quen không tốt trước đây.","This group is a living model that helps parents access knowledge about care, upbringing, and health care. At the same time, it eliminates backward customs and implements the prevention of risks of accidents and injuries for children. After 5 years of implementation, in Huong Hoa district, there are 7 groups with nearly 300 participating members. Parents, especially ethnic minorities, have changed their awareness and bad habits from before.",03e83c2a063d4a911f414020aee224e2c268ec08,train,pseudo_label,26.208
36eec2812b4193531139c8ddb4816513a7d8686e,gRo6GJioMO0_0,train,https://huggingface.co/datasets/cuong06/Bahnar_Vietnamese/resolve/refs%2Fconvert%2Fparquet/default/train/0042.parquet,566,gRo6GJioMO0_0.flac,True,10.050000190734863,yt_53,yt_53,gro6gjiomo0,recording:gro6gjiomo0,record_id_prefix,medium,pơli tơ drom jang gọt teh cổ đạm bơ̆t được sah cổ đạm nghi xuân bơ̆t được char hà tính các tơ dong pơm jang gọt teh,"Thưa quý vị và các bạn! Làng nghề truyền thống nồi đất Cổ Đạm, xã Cổ Đạm, huyện Nghi Xuân, tỉnh Hà Tĩnh.","Ladies and gentlemen! The traditional pottery craft village of Co Dam, Co Dam commune, Nghi Xuan district, Ha Tinh province.",92b32ee889a55606b105b0b83d4d6bd6b858f126,train,pseudo_label,10.048
c447ac79069b24e95195bb7e93aad314421e6322,GutvozuM9OE_8,train,https://huggingface.co/datasets/cuong06/Bahnar_Vietnamese/resolve/refs%2Fconvert%2Fparquet/default/train/0049.parquet,2197,GutvozuM9OE_8.flac,True,21.86000061035156,yt_33,yt_33,gutvozum9oe,recording:gutvozum9oe,record_id_prefix,medium,kia kơ khôi pơm lêh đơi chăt tơ nhăk tơ đê kon plêh drung hơdang pơma atŭm pơngay hơlăng pơma phak kơ ti năr êt atŏk hnam rông nau dui ji năr pơm lêh kăl păng tơdrong arih đê kon plê tơ guat păng ôm ay hnam rông noh dui ji tơdrong wăn kơ cha pơtih kơ tơdrong arih tơ đê kon plê tơdrong cha mŭt minh đon,"Trong hệ thống lễ hội dân gian của cộng đồng người Xơ Đăng nói chung và nhóm Hà Lăng nói riêng, Lễ Mừng nhà Rông mới là lễ hội rất quan trọng đối với đời sống của cộng đồng; gắn liền với hình ảnh ngôi nhà Rông, là biểu tượng sức sống của làng, tinh thần đoàn kết của cộng đồng.","In the system of folk festivals of the Xo Dang community in general and the Ha Lang group in particular, the New Rong House Celebration Ceremony is a very important festival for the life of the community; associated with the image of the Rong house, it is a symbol of the vitality of the village and the spirit of solidarity of the community.",973ffe68e1661c1eff5e445359ca61c0795f8f94,train,pseudo_label,21.856
c3ed2967a072d0dd9923b0f885bc48981ade4ce4,GwAjFSGxL28_12,train,https://huggingface.co/datasets/cuong06/Bahnar_Vietnamese/resolve/refs%2Fconvert%2Fparquet/default/train/0027.parquet,1001,GwAjFSGxL28_12.flac,True,6.079999923706055,yt_52,yt_52,gwajfsgxl28,recording:gwajfsgxl28,record_id_prefix,medium,hơi ơ tơ bơ̆ rơmơ lâm ơ pŭng đăng bơ khlui tŏc truh wă che ji trâu hơpơ tŏ kŏn,"Hiện tại, đàn bò của huyện Đak Pơ đã lên đến gần 16.000 con, tỷ lệ bò lai chiếm trên 85,5%.","Currently, the cattle herd of Dak Po district has reached nearly 16,000 heads, the rate of crossbred cattle accounts for over 85.5%.",6fe023d09cf74a28dd544458a58dd5e797edb391,train,pseudo_label,6.08
